CustomerID,CreditScore,LoanAmount,EngagementScore,RepaymentTerm,EmploymentType,DefaultRisk,ExperienceLevel,DeviceType,SessionTime,ProductViews,CartAdds
CUST00489,768,7423.031056289716,75.38082630813615,48,Unemployed,Low,New,Desktop,271.20939231320796,2,2
CUST00490,711,15787.752310281547,46.204902657035156,24,Full-Time,Low,Intermediate,Tablet,324.5038664315406,7,2
CUST00491,649,10344.42556232266,74.79243380858644,24,Self-Employed,High,New,Mobile,273.0048103174836,2,2
CUST00492,753,19674.597857004755,64.6540833890374,36,Unemployed,Medium,New,Desktop,145.6549056814253,11,2
CUST00493,655,10307.257204027834,67.60315766400342,24,Full-Time,Medium,New,Tablet,459.4177956204012,5,2
CUST00494,589,12553.65390959111,96.65448005203221,36,Part-Time,Low,New,Tablet,310.35381539491755,5,4
CUST00495,756,16626.329857703626,56.152396585811154,60,Unemployed,Low,Intermediate,Mobile,443.1152117761741,4,1
CUST00496,687,18018.27866447737,87.19807780121965,48,Unemployed,High,New,Desktop,273.9963749819555,4,1
CUST00497,577,18184.510729909194,70.81555604502287,12,Full-Time,Low,Experienced,Desktop,211.9988018309236,4,2
CUST00498,636,15625.098691779427,70.80359747256249,48,Self-Employed,Low,Intermediate,Tablet,326.918092025516,3,2
CUST00499,588,15072.187577434386,86.85557844077567,36,Part-Time,Low,New,Desktop,278.421287367178,5,3
CUST00500,553,13777.580847603549,80.10076941853336,36,Unemployed,Low,Intermediate,Mobile,182.2238542008642,9,2
CUST00501,714,14335.083228499912,83.55919495829296,48,Self-Employed,Low,Experienced,Tablet,446.9784258787496,5,1
CUST00502,783,10346.442851014399,89.52276990799291,36,Part-Time,Medium,New,Tablet,237.7729777106004,2,3
CUST00503,552,9545.403349733078,70.03037425225016,24,Gig Worker,High,Experienced,Mobile,115.97336152044315,6,5
CUST00504,689,11989.876627767144,65.81644898238375,24,Gig Worker,High,New,Tablet,432.8166053957333,7,2
CUST00505,604,11489.446132425215,58.72274210163303,36,Part-Time,Low,Experienced,Desktop,249.57019841873768,5,3
CUST00506,615,10640.315852018175,62.61884205031567,36,Full-Time,Low,New,Desktop,239.21761073843757,7,1
CUST00507,608,14089.162342370146,100.0,24,Part-Time,Low,Intermediate,Tablet,123.4612412970026,7,4
CUST00508,589,14865.915625711532,93.67019371105181,36,Part-Time,Medium,New,Mobile,474.09414865969904,8,3
CUST00509,653,12265.220658875542,54.733884506879676,36,Full-Time,Low,Intermediate,Mobile,171.05194127903124,7,2
CUST00510,591,16432.590243165785,55.16313064884645,48,Full-Time,Medium,New,Desktop,305.844948070565,3,3
CUST00511,668,8574.932657599486,82.22799092577738,12,Self-Employed,Medium,New,Mobile,391.262032254044,4,2
CUST00512,646,11419.021622160846,83.2089719606695,24,Self-Employed,Low,Experienced,Tablet,342.1716933003097,4,1
CUST00513,633,9849.533038191585,83.23325752976046,48,Full-Time,Low,Experienced,Tablet,294.03456880078085,3,1
CUST00514,586,6400.39014878082,71.17566309669454,12,Gig Worker,High,Experienced,Desktop,129.83341417125837,7,3
CUST00515,609,11751.957942471903,73.1181860999565,36,Gig Worker,High,New,Desktop,219.0275164232716,7,4
CUST00516,702,11634.75747485015,79.91819286239036,36,Part-Time,Low,New,Desktop,318.7800338042522,3,5
CUST00517,685,16540.349229726395,76.28839509439996,48,Unemployed,Low,New,Mobile,221.28259300130037,7,3
CUST00518,581,13892.435053664332,41.71049440878697,36,Part-Time,High,Intermediate,Tablet,320.3359459998768,8,2
CUST00519,656,8927.439527012386,71.55300554137209,60,Part-Time,Low,Intermediate,Tablet,368.1743408815142,3,0
CUST00520,702,17562.277699002567,62.2289034860953,48,Unemployed,Low,New,Tablet,396.2502885800102,4,3
CUST00521,533,15663.101086576058,77.62817128362768,12,Full-Time,Low,Experienced,Desktop,177.38206421873167,7,3
CUST00522,688,13746.293110405848,100.0,48,Gig Worker,Low,Experienced,Tablet,519.6646054978954,1,3
CUST00523,603,11320.547703450504,80.51222498211456,24,Part-Time,Low,Experienced,Mobile,376.7479344554131,4,1
CUST00524,689,9121.682289829561,70.29705470741403,48,Unemployed,Low,New,Mobile,299.8285846330936,2,2
CUST00525,596,10883.37967178684,88.82702252965878,36,Self-Employed,Low,Experienced,Tablet,408.95365830766406,2,3
CUST00526,523,15266.245859112558,82.24031830813819,36,Part-Time,Low,New,Desktop,536.5407771999974,5,1
CUST00527,536,17653.758917803825,81.30141735677762,60,Gig Worker,High,Intermediate,Tablet,156.12798989431303,6,4
CUST00528,653,16629.730584816567,84.10275889823507,60,Full-Time,Medium,Experienced,Mobile,277.47373575086465,5,2
CUST00529,668,10533.451734641178,100.0,60,Part-Time,Medium,Intermediate,Mobile,62.15683401266716,4,2
CUST00530,586,8641.147700132966,58.03667347011127,12,Part-Time,Medium,Experienced,Mobile,319.26515326480245,5,2
CUST00531,694,12422.658740733612,82.10448115217181,60,Unemployed,Low,New,Tablet,336.53942419251405,7,1
CUST00532,533,6694.681903311445,61.10428305027692,12,Self-Employed,Low,New,Mobile,296.08378845572406,4,2
CUST00533,645,12969.503142554344,83.33268969513372,60,Self-Employed,High,New,Desktop,234.546642900169,2,1
CUST00534,565,11557.192241103994,61.21970232770858,12,Full-Time,Low,New,Tablet,95.04854838116748,9,5
CUST00535,604,10601.890494395273,68.73949779592374,48,Gig Worker,Low,Experienced,Tablet,337.35336834117686,4,3
CUST00536,653,7215.8907981996135,70.5736512864314,48,Full-Time,Medium,Intermediate,Mobile,445.5434483915325,3,1
CUST00537,589,13540.80031970915,89.63725079017064,36,Part-Time,Low,New,Mobile,240.8981544266568,4,2
CUST00538,623,10401.897481014266,88.7768166591362,12,Part-Time,Low,Experienced,Desktop,344.0059929023145,4,3
CUST00539,720,8490.249492869136,56.31423935330423,24,Self-Employed,High,Intermediate,Tablet,143.18556865799493,6,3
CUST00540,609,3383.213360155052,75.82401166499773,36,Gig Worker,Medium,New,Mobile,345.7213063692514,4,5
CUST00541,708,11917.45528484809,64.3563021787624,48,Unemployed,Low,Intermediate,Desktop,260.66177022553427,6,1
CUST00542,570,17316.754790009232,56.12242633986998,12,Gig Worker,High,New,Mobile,223.75820493970855,9,0
CUST00543,687,16983.77764364361,71.74474424363444,60,Part-Time,Medium,Intermediate,Tablet,223.96363587838695,3,0
CUST00544,750,10628.711230241184,70.37275817316271,24,Unemployed,Medium,Intermediate,Mobile,260.638841796699,3,4
CUST00545,476,10193.363818914659,100.0,48,Gig Worker,Low,New,Tablet,338.24333156925354,8,0
CUST00546,594,13406.32276822507,81.49439738041045,36,Gig Worker,Low,Experienced,Mobile,168.78367988044823,6,1
CUST00547,690,9004.843682435127,54.33573748868644,12,Unemployed,Medium,Intermediate,Tablet,260.28846684321474,1,1
CUST00548,635,12905.375699458398,66.52838993743586,24,Part-Time,Medium,New,Desktop,295.85282220008526,7,2
CUST00549,675,14298.24083515407,90.32074943144097,12,Gig Worker,Medium,Intermediate,Tablet,190.0960775468141,5,1
CUST00550,607,15680.799671652923,100.0,60,Unemployed,Low,Intermediate,Desktop,479.66652016750174,7,3
CUST00551,656,11699.537770560142,51.210250316430624,36,Part-Time,Low,Experienced,Tablet,214.65045199386583,5,4
CUST00552,639,11388.978749469103,46.80113422291433,12,Unemployed,Medium,Intermediate,Desktop,233.05630863665095,2,2
CUST00553,731,9366.052239730318,100.0,48,Unemployed,Low,Intermediate,Mobile,202.16920501775022,6,3
CUST00554,667,9519.35893788042,80.84421266056356,36,Gig Worker,Low,New,Tablet,479.84800871381174,7,2
CUST00555,673,11320.563324295419,61.9756090218545,48,Part-Time,Low,New,Mobile,355.29052285994817,5,2
CUST00556,621,13102.096520448535,83.01943629183653,12,Gig Worker,Low,Experienced,Desktop,206.34079937563578,6,2
CUST00557,615,14740.753878699748,35.463783914746834,36,Full-Time,Medium,Intermediate,Tablet,410.6231558859969,5,2
CUST00558,619,9590.463147958966,75.05063259895742,48,Full-Time,Medium,Intermediate,Tablet,320.06986942888784,6,4
CUST00559,677,16478.065706878566,79.91731759264628,60,Part-Time,Low,Intermediate,Mobile,325.72534211115016,3,1
CUST00560,620,11186.629196872294,88.86405209306744,60,Unemployed,Low,Experienced,Tablet,265.5522791247547,4,1
CUST00561,670,11935.898116954691,59.791560715611936,12,Gig Worker,Medium,Intermediate,Tablet,225.05840130430266,5,1
CUST00562,795,9758.36496255653,76.28530742105039,36,Gig Worker,Low,New,Mobile,333.77660990546013,8,5
CUST00563,710,4727.279219181175,61.11863060910619,24,Part-Time,Low,Experienced,Tablet,245.49127700044096,10,4
CUST00564,627,14652.136189083149,78.83075633511476,36,Part-Time,High,New,Mobile,481.67556295751046,5,1
CUST00565,734,14210.5316912773,61.56980516455464,60,Full-Time,Low,New,Mobile,173.07088947568957,3,2
CUST00566,621,11156.01732864536,68.87848741259668,48,Self-Employed,High,Experienced,Mobile,453.6156772854945,7,4
CUST00567,507,12200.972151674616,60.062769078146566,24,Part-Time,Low,New,Mobile,288.86811512021995,2,0
CUST00568,579,13547.817653112299,84.76704362735485,12,Self-Employed,Low,Intermediate,Mobile,329.90857340211056,6,3
CUST00569,519,7312.362429340372,87.87676674984998,24,Part-Time,Low,Experienced,Desktop,383.31577666294345,6,3
CUST00570,625,10412.841967961116,71.48069145063879,12,Unemployed,High,New,Desktop,236.97507049955638,6,3
CUST00571,651,14382.794038865482,75.57356992440043,24,Unemployed,Low,Intermediate,Mobile,386.42483846986363,5,4
CUST00572,767,8237.131730492252,53.27112878049684,12,Full-Time,Low,Intermediate,Desktop,30.0,0,2
CUST00573,672,12880.673796499888,70.50485027989819,12,Full-Time,High,New,Desktop,228.00104667780607,6,2
CUST00574,634,7930.254586129785,74.24693074437383,24,Self-Employed,Low,Intermediate,Tablet,207.59371926589347,4,1
CUST00575,708,13399.289947300578,100.0,24,Part-Time,Low,Experienced,Mobile,174.64939876282384,6,3
CUST00576,495,11893.07555310755,58.320494613387545,12,Gig Worker,Low,New,Desktop,278.5045161921049,3,3
CUST00577,666,7154.604552283472,96.96265858128656,60,Full-Time,Medium,Intermediate,Tablet,338.5749968181695,6,2
CUST00578,703,15494.218063371514,89.95288160198712,24,Gig Worker,Low,Intermediate,Tablet,370.2659998499306,3,2
CUST00579,546,9796.225269605853,79.20954606735205,36,Gig Worker,Low,New,Mobile,324.08767572004075,5,2
CUST00580,730,9569.242688956856,100.0,48,Part-Time,Low,New,Mobile,233.4306535106453,2,5
CUST00581,673,12601.707591692828,80.58158208910294,12,Self-Employed,Low,New,Tablet,336.9016437825167,4,3
CUST00582,620,15445.912048286145,80.83738793501894,12,Part-Time,High,New,Mobile,312.42856948508506,7,2
CUST00583,694,8952.534543064809,74.20319020473681,48,Full-Time,High,Experienced,Mobile,393.6056167936016,6,3
CUST00584,808,12185.039549543915,93.35353323627942,60,Gig Worker,Medium,New,Tablet,377.6936702931516,7,4
CUST00585,662,13286.44950099172,91.44703850716326,48,Part-Time,Medium,Experienced,Tablet,303.04764139206287,6,3
CUST00586,667,14079.316821789433,65.6148406875568,24,Part-Time,Medium,Experienced,Mobile,210.27469938387432,2,1
CUST00587,617,12529.324665831675,55.211292081018485,48,Part-Time,Low,New,Desktop,234.70498441679192,0,0
CUST00588,590,10898.916482750034,71.95529043906514,12,Full-Time,Medium,Experienced,Mobile,245.02106403619666,4,7
CUST00589,708,9517.229338053841,62.99942153403531,48,Self-Employed,Low,New,Desktop,268.4733666083744,5,2
CUST00590,590,12258.431649139124,74.04713138076967,36,Part-Time,Low,New,Tablet,326.80504275897533,2,4
CUST00591,655,8783.58296404318,93.56157202026209,24,Full-Time,Medium,Intermediate,Desktop,371.5174390128058,3,0
CUST00592,616,3235.948549516177,68.14047517369815,48,Gig Worker,Low,New,Tablet,294.88813069846225,6,1
CUST00593,683,13309.679412473004,74.35764928032637,12,Unemployed,Medium,Intermediate,Mobile,301.61247879004725,9,2
CUST00594,673,14711.804523258586,75.87034102212593,24,Full-Time,Low,Experienced,Mobile,314.3306305000004,6,1
CUST00595,722,4911.202693374485,87.72646323307927,12,Unemployed,Medium,Intermediate,Tablet,248.409468686766,4,0
CUST00596,614,8970.807885870188,41.29665999023092,60,Part-Time,Low,Experienced,Tablet,207.46077423570438,2,1
CUST00597,631,13857.462783015593,65.89949557852054,36,Part-Time,Medium,New,Tablet,124.456210268929,6,1
CUST00598,581,18172.486409135097,78.16925538419208,60,Full-Time,Medium,Experienced,Mobile,230.48506419231276,7,0
CUST00599,618,12062.381123026224,93.00118434640292,36,Unemployed,Low,Experienced,Mobile,347.31454532677867,2,2
CUST00600,676,9815.991176312597,67.62146328740693,48,Part-Time,Low,New,Desktop,229.70885619604326,6,3
CUST00601,702,11451.31067668548,46.85170940937189,24,Gig Worker,Low,Experienced,Tablet,276.21929625740603,8,2
CUST00602,585,16124.629257444554,84.29567168949204,48,Self-Employed,Low,New,Desktop,346.6431287412317,4,8
CUST00603,710,10062.107462626394,65.46956416761556,36,Self-Employed,Medium,Intermediate,Mobile,352.0689496422669,6,1
CUST00604,744,9602.42398004924,57.155000113644576,36,Part-Time,High,New,Desktop,192.0467147833961,6,1
CUST00605,678,10551.769433453903,65.63481915430164,36,Unemployed,Low,New,Desktop,399.70593564536415,1,5
CUST00606,781,9140.014175223863,72.23211963516226,12,Part-Time,Medium,Experienced,Mobile,412.73500893554854,7,2
CUST00607,595,12368.010947984387,65.92883003192681,24,Unemployed,Medium,Intermediate,Mobile,187.015014278144,6,1
CUST00608,562,16874.035375408683,41.91650914351396,48,Gig Worker,Low,New,Tablet,217.6163130358846,5,2
CUST00609,525,12969.237819348087,88.45599295330697,48,Unemployed,Medium,Intermediate,Desktop,419.10906831461915,3,2
CUST00610,754,11242.939493621137,94.12312561918083,60,Part-Time,Medium,Intermediate,Mobile,285.3146478744699,7,3
CUST00611,695,11124.566193253368,84.77282987009258,36,Gig Worker,Low,Experienced,Mobile,78.0222052548149,4,3
CUST00612,646,7310.4275739100285,57.93471494362775,36,Full-Time,Low,New,Desktop,160.03184952673138,2,1
CUST00613,669,14649.329331441477,71.97762699078723,36,Self-Employed,Low,Experienced,Mobile,275.0630374827519,7,1
CUST00614,571,11766.488408961593,74.90218027155812,48,Part-Time,High,New,Tablet,183.69573497153982,5,4
CUST00615,821,11458.560259228123,83.98191584342865,60,Part-Time,High,Intermediate,Tablet,258.6576229363559,8,3
CUST00616,659,21579.322703534584,85.02510733077122,12,Part-Time,Medium,New,Desktop,303.23962136835786,7,2
CUST00617,657,12896.25872509706,63.987393018322564,24,Gig Worker,Low,New,Tablet,446.2254604034729,5,3
CUST00618,700,9744.626849714447,76.22993334620341,12,Full-Time,Low,Intermediate,Mobile,270.9546083772211,4,3
CUST00619,683,10720.92721138337,81.85920606922862,48,Unemployed,Low,Intermediate,Mobile,407.2541799572759,3,1
CUST00620,665,15445.337127590265,96.83733483220149,36,Full-Time,Low,New,Mobile,442.87601620367707,9,3
CUST00621,594,12339.811231613294,85.56759809737085,24,Gig Worker,Medium,Experienced,Mobile,443.4309669352076,4,0
CUST00622,683,7685.1660650479,86.83585031063278,48,Part-Time,High,New,Desktop,328.47545933855685,8,1
CUST00623,781,14757.68680372561,76.25739941894041,48,Self-Employed,High,Intermediate,Tablet,103.67108521610257,4,3
CUST00624,744,9995.567743383019,96.15688717805256,48,Part-Time,Medium,Experienced,Tablet,346.0824865403865,2,0
CUST00625,761,17619.893328652637,81.14644193939246,24,Unemployed,Low,Intermediate,Mobile,404.8399887813541,2,2
CUST00626,614,15240.144197143945,62.08368134739644,24,Self-Employed,Low,Intermediate,Desktop,291.89328945645826,5,3
CUST00627,580,10658.034313023747,96.05054955187786,60,Part-Time,Low,Experienced,Mobile,474.45838700752483,8,4
CUST00628,641,15843.049085205339,85.46854908808541,60,Self-Employed,Medium,Intermediate,Mobile,385.9833561467458,5,1
CUST00629,653,12203.56653158221,68.35433968307277,12,Full-Time,Medium,Intermediate,Desktop,356.8273377152784,6,3
CUST00630,726,14558.321025366658,67.80760548901135,24,Gig Worker,Low,Intermediate,Desktop,408.6380711205838,3,0
CUST00631,531,13454.198451883425,79.44863317711143,24,Part-Time,Low,Intermediate,Mobile,333.3369851260878,5,1
CUST00632,757,9460.930035027379,81.94777192901377,24,Unemployed,Low,Intermediate,Tablet,50.718950060464664,8,1
CUST00633,638,10069.350503047614,77.95938398446809,60,Full-Time,Low,Intermediate,Mobile,250.08610485296344,4,3
CUST00634,620,15089.882452743484,79.66963010164328,48,Part-Time,Low,Intermediate,Tablet,419.71680272478534,5,2
CUST00635,579,10995.674003680377,100.0,36,Full-Time,Low,Intermediate,Tablet,219.2408659901704,1,0
CUST00636,534,10789.05461027401,91.07314728352328,60,Unemployed,Low,Intermediate,Desktop,277.6527494763061,5,2
CUST00637,707,9134.632261951941,77.85953386897536,24,Part-Time,Medium,New,Desktop,195.51636860969288,6,2
CUST00638,655,13270.797196780382,89.11965871151224,60,Unemployed,Low,New,Mobile,478.39225952017694,3,4
CUST00639,559,18187.574757729435,59.512141447086904,12,Self-Employed,Low,Intermediate,Tablet,468.14924574180156,6,3
CUST00640,559,8797.401257237181,80.96890574920214,24,Unemployed,Low,New,Tablet,211.61311048592705,5,5
CUST00641,626,12072.658370018275,100.0,12,Self-Employed,Low,Experienced,Mobile,314.7298000389084,5,2
CUST00642,766,16236.661666246287,71.72931156911439,24,Part-Time,Low,New,Mobile,231.95059522359523,6,4
CUST00643,631,11761.075826262855,62.28549107071373,60,Self-Employed,Low,Intermediate,Mobile,361.4944639031378,6,3
CUST00644,544,13357.115388749202,65.21866667110409,48,Part-Time,Low,Intermediate,Desktop,350.9683077242329,7,5
CUST00645,632,8812.819415559361,58.655504439864174,36,Part-Time,Low,New,Mobile,381.17055716132654,6,0
CUST00646,630,13284.921291622946,63.22857137808445,12,Gig Worker,Medium,Intermediate,Mobile,333.19184477078875,5,1
CUST00647,461,11438.567204986353,69.44237852114956,60,Part-Time,Low,Experienced,Tablet,593.5406206388468,6,2
CUST00648,646,14957.189987039588,53.91649471232037,48,Self-Employed,Medium,Experienced,Mobile,197.20762349892613,6,2
CUST00649,633,15562.158154694254,75.23427500924404,60,Gig Worker,Low,Intermediate,Tablet,128.9396645563486,5,1
CUST00650,698,19768.690926055842,88.53415760679971,12,Gig Worker,Low,Experienced,Tablet,260.6909799298538,10,3
CUST00651,779,13738.899519640727,61.38365729779619,36,Part-Time,Low,Experienced,Desktop,143.20117344397326,4,6
CUST00652,728,12977.388949746499,97.78925885462652,60,Unemployed,Low,New,Mobile,150.75377299940072,8,5
CUST00653,631,12583.152904732007,82.66188132791392,24,Unemployed,High,Experienced,Mobile,199.8685345802033,6,0
CUST00654,572,10940.501121567935,90.45870878436085,48,Gig Worker,Medium,New,Tablet,207.78110945683727,4,2
CUST00655,830,13015.451530385073,65.13248169221794,60,Part-Time,High,Intermediate,Desktop,204.53818980499398,5,0
CUST00656,654,11113.795769582912,87.81787840599924,48,Unemployed,High,New,Desktop,351.8218950445412,4,3
CUST00657,650,12505.382928808844,58.6209914940703,24,Part-Time,Medium,Intermediate,Mobile,249.38109389146638,6,1
CUST00658,648,15952.79260682388,88.35371251254763,36,Part-Time,Low,Intermediate,Tablet,282.04854251275196,2,4
CUST00659,663,8980.372304161076,77.57759009690297,36,Gig Worker,Low,Intermediate,Mobile,389.42327745009345,2,2
CUST00660,639,15419.635683387136,83.29876829977175,24,Gig Worker,High,Intermediate,Mobile,223.36774752185738,9,3
CUST00661,609,15951.345202019596,57.36608091562722,48,Full-Time,Medium,Intermediate,Mobile,273.5454101295278,1,0
CUST00662,611,11645.794419026764,61.57395236585093,60,Unemployed,Low,New,Mobile,336.57599860929156,3,2
CUST00663,647,5634.435302974216,83.95842327380078,24,Unemployed,Medium,Intermediate,Tablet,105.84321993797786,4,2
CUST00664,611,10176.534038716702,60.77477993663699,12,Unemployed,Low,Experienced,Desktop,61.50944910494175,3,1
CUST00665,600,15890.983639683327,81.94809438148684,48,Self-Employed,Low,Experienced,Mobile,334.61173287977226,2,4
CUST00666,657,11931.395813103354,54.49293290309632,36,Part-Time,Low,Intermediate,Mobile,349.20142805668985,6,1
CUST00667,632,9002.093303115267,87.72261319000002,24,Gig Worker,Medium,Experienced,Mobile,506.4220134852411,2,1
CUST00668,755,10485.675236315348,56.51215027847236,36,Unemployed,Medium,New,Mobile,315.809487586681,7,1
CUST00669,464,14521.860079513659,83.28449906519285,48,Full-Time,Low,New,Desktop,381.97397172580946,10,3
CUST00670,726,13640.200704604138,84.38446400469002,36,Unemployed,Low,Intermediate,Desktop,280.4527356414026,1,2
CUST00671,737,11283.203702490917,64.54842272355637,24,Part-Time,Low,Intermediate,Desktop,329.72272215850865,2,0
CUST00672,504,10899.526764555938,83.7303985062709,48,Part-Time,Medium,Intermediate,Desktop,466.72568417495336,4,6
CUST00673,626,10824.725552868535,78.90663395000334,12,Gig Worker,Low,Experienced,Mobile,87.60071818743646,4,2
CUST00674,623,9232.769446504491,66.91737215710893,24,Self-Employed,Low,Experienced,Tablet,341.36162575716804,8,1
CUST00675,551,16846.127068408325,59.871679738856876,60,Gig Worker,Low,New,Desktop,513.5586730077366,6,1
CUST00676,595,11033.03859236598,45.56061462491131,24,Unemployed,Low,Experienced,Desktop,328.20342192093426,2,4
CUST00677,572,15651.47556247649,80.2447507094954,48,Full-Time,Low,New,Mobile,465.0572963232848,6,4
CUST00678,772,16563.948155767353,51.52795842956917,24,Gig Worker,Medium,Experienced,Mobile,237.07878504705576,8,2
CUST00679,715,14994.932694443882,76.43016299161962,12,Self-Employed,Low,New,Mobile,296.7952505836287,8,5
CUST00680,739,10705.139061845855,71.04827675876626,12,Gig Worker,Medium,Intermediate,Mobile,303.35247023885876,2,1
CUST00681,700,13211.19027100983,85.18714163157293,60,Part-Time,Low,Experienced,Tablet,78.24089206412293,5,0
CUST00682,570,11927.413180827252,70.46931750765204,36,Unemployed,Low,New,Tablet,183.18221721497997,4,4
CUST00683,613,9288.894417809615,70.05828320479363,48,Unemployed,Low,Experienced,Desktop,190.3124920616014,3,7
CUST00684,684,12973.07784516481,85.97806056432444,48,Unemployed,Medium,Intermediate,Tablet,382.2066078032527,8,3
CUST00685,564,8462.880626520593,80.02587043626177,36,Unemployed,High,New,Desktop,387.21531056840547,3,2
CUST00686,699,15563.03816538469,79.74233935774167,12,Unemployed,High,Experienced,Desktop,332.40364427065333,7,1
CUST00687,633,10606.14810810482,82.03901384712789,12,Unemployed,Low,Experienced,Tablet,382.41028968557055,2,2
CUST00688,623,12603.478967618517,51.966418151893414,24,Full-Time,Low,Intermediate,Desktop,283.5850587278226,1,1
CUST00689,699,12849.863614638427,86.35183019980472,60,Self-Employed,Medium,Intermediate,Mobile,420.19316695395435,5,1
CUST00690,681,11223.285078887768,84.18703191020404,60,Unemployed,Medium,New,Desktop,300.87884426320716,4,3
CUST00691,624,13760.081404425824,59.74975307135254,60,Self-Employed,Low,Experienced,Mobile,305.78640474267564,4,3
CUST00692,731,10575.289030132426,71.33879289488698,24,Unemployed,Medium,Experienced,Tablet,273.44073667375886,4,6
CUST00693,574,14613.891892371732,74.41039068558553,60,Gig Worker,Low,Intermediate,Tablet,368.4450477636428,3,3
CUST00694,693,7962.060959259754,72.98254823397401,36,Unemployed,Low,Intermediate,Desktop,257.8801183387087,0,1
CUST00695,691,12379.138738639236,80.00789949852802,24,Part-Time,Low,New,Mobile,397.6431377198068,2,4
CUST00696,628,17816.786997174855,96.47050172746775,36,Full-Time,Low,Experienced,Desktop,186.78508592839933,3,3
CUST00697,672,8999.006026183277,91.22650091509243,24,Gig Worker,Low,Experienced,Tablet,190.10837452718062,4,2
CUST00698,562,9966.765088425445,55.31671209852891,60,Gig Worker,Low,New,Desktop,368.7426755126504,2,7
CUST00699,714,13541.723548976744,84.33104985459073,36,Part-Time,Low,New,Desktop,291.14557854169874,6,1
CUST00700,637,12538.745345818794,94.93399979303115,36,Unemployed,Low,Intermediate,Mobile,254.61085838468716,5,0
CUST00701,613,13051.890297820677,80.80212781033804,36,Full-Time,Low,Intermediate,Tablet,389.00577324754596,1,1
CUST00702,723,13467.56139044299,91.3647063777895,24,Gig Worker,Medium,New,Desktop,239.27385859139156,8,2
CUST00703,600,13904.16440568531,100.0,48,Full-Time,Low,New,Mobile,279.97987456996304,6,5
CUST00704,551,15329.099525868669,90.35564319160471,60,Gig Worker,Low,Experienced,Desktop,439.92279500711595,1,1
CUST00705,541,13229.455970785537,78.73962893462593,36,Unemployed,Low,New,Mobile,453.91423458106505,9,2
CUST00706,692,11276.227036144373,90.6763271112713,48,Gig Worker,High,New,Mobile,457.2398210270327,3,1
CUST00707,560,14017.721103608194,77.17331749645336,60,Gig Worker,Low,Experienced,Desktop,271.78742230660885,9,2
CUST00708,772,17699.645804685646,75.35854564927433,60,Self-Employed,Low,New,Tablet,423.07029049844704,4,1
CUST00709,504,11602.09876085228,69.72878646429402,36,Unemployed,Low,Intermediate,Tablet,205.10471722313218,3,0
CUST00710,768,9076.412085988075,98.45120038248163,36,Part-Time,Medium,Intermediate,Mobile,209.30971252779392,7,1
CUST00711,664,15321.242007860918,62.72357001086998,24,Part-Time,Low,Experienced,Tablet,64.9544147375639,5,4
CUST00712,643,11638.856508139204,97.98551587017174,48,Unemployed,Low,New,Mobile,467.28682018985296,6,0
CUST00713,611,5481.991361957891,82.49796185610558,48,Part-Time,Low,Intermediate,Tablet,213.60201509239218,3,2
CUST00714,677,14542.265031451265,54.01040737797088,36,Unemployed,Low,Intermediate,Desktop,287.346742025294,7,3
CUST00715,647,10394.015442138232,80.51473939487133,60,Part-Time,Medium,Intermediate,Tablet,208.9675658071716,5,1
CUST00716,727,11728.400153087518,43.49960238522564,36,Self-Employed,Medium,Intermediate,Mobile,369.51652483301405,8,2
CUST00717,657,12995.940991707044,84.38262025246553,60,Part-Time,Medium,New,Mobile,262.43663392826596,7,3
CUST00718,660,12571.499039337199,88.27847224483486,60,Gig Worker,Medium,New,Tablet,169.51831095670508,3,4
CUST00719,624,14128.35545141712,66.11466066521919,36,Unemployed,Low,New,Desktop,344.16625641860605,5,3
CUST00720,646,10693.54088829047,76.85321543933374,12,Full-Time,Low,New,Mobile,156.62699751897716,9,5
CUST00721,671,13539.317394528249,100.0,48,Full-Time,Medium,Intermediate,Mobile,216.25942746845087,5,1
CUST00722,530,11221.359967248249,67.41379943607095,60,Unemployed,Low,Experienced,Mobile,89.31108853739192,6,2
CUST00723,555,14216.43144266251,59.11638619415099,60,Self-Employed,Medium,Experienced,Mobile,157.60418878023933,4,2
CUST00724,702,13846.10245203916,97.22495103693899,12,Part-Time,Low,Intermediate,Mobile,317.8529169720478,6,2
CUST00725,661,9193.683893866215,100.0,24,Self-Employed,Low,Intermediate,Desktop,103.54639618970754,6,3
CUST00726,637,15257.946348525096,75.0554350777177,12,Full-Time,Medium,Experienced,Tablet,151.88542753782843,5,2
CUST00727,651,10392.109664657855,90.17194553112535,12,Unemployed,Medium,Experienced,Desktop,299.7631083867192,6,2
CUST00728,674,14424.173394843436,95.12213873296321,60,Unemployed,Medium,Intermediate,Desktop,245.63931039069473,4,5
CUST00729,612,13101.861940204022,63.86273651192424,48,Self-Employed,Low,Intermediate,Mobile,499.2036635959309,4,2
CUST00730,595,17514.551030385366,67.72041246948197,12,Self-Employed,Medium,New,Desktop,483.38965460243753,7,2
CUST00731,663,11329.602052884444,93.46311769732102,24,Part-Time,Low,New,Mobile,213.20775372488464,7,3
CUST00732,581,10952.049611645407,100.0,36,Gig Worker,Low,Experienced,Desktop,355.7137618403482,5,1
CUST00733,678,11941.741182336802,83.44321290261533,12,Gig Worker,High,Intermediate,Mobile,374.9282556879451,3,3
CUST00734,530,11090.460651497173,61.802784697469185,12,Part-Time,Medium,Experienced,Mobile,240.25211419755965,3,1
